ProjectID,ProjectType,NamePlateRating,TotalChargesCESIR,TotalChargesConstruction,CESIR_EST,SystemUpgrade_EST,ProjectCircuitID,Hybrid,SolarPV,EnergyStorageSystem,Wind,MicroTurbine,SynchronousGenerator,InductionGenerator,FarmWaste,FuelCell,CombinedHeatandPower,GasTurbine,Hydro,InternalCombustionEngine,SteamTurbine,Other
3875,Transmission,0,NULL,NULL,NULL,NULL,NULL,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7389,ComWind,78400,NULL,NULL,0,0,NULL,N,0,0,78400,0,0,0,0,0,0,0,0,0,0,0
11130,Transmission,NULL,NULL,NULL,NULL,NULL,NULL,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20457,RESPHOTO,12,NULL,NULL,NULL,NULL,NULL,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
20751,PVESS,40.2,NULL,NULL,NULL,NULL,NULL,Y,15.2,25,0,0,0,0,0,0,0,0,0,0,0,0
20825,RESPHOTO,10,NULL,NULL,NULL,NULL,NULL,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
20639,RESPHOTO,24,NULL,NULL,NULL,NULL,NULL,N,24,0,0,0,0,0,0,0,0,0,0,0,0,0
20973,NRESPHOTO,2.1,NULL,NULL,NULL,NULL,NULL,N,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0
20461,RESPHOTO,22.8,NULL,NULL,NULL,NULL,NULL,N,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
18447,RESPHOTO,1.18,NULL,NULL,NULL,NULL,0001RO0304,N,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0
6054,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO0304,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6138,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO0304,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6458,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO0304,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,RESPHOTO,4.56,NULL,NULL,NULL,NULL,0001RO0305,N,4.56,0,0,0,0,0,0,0,0,0,0,0,0,0
14528,NRESPHOTO,5.76,NULL,NULL,NULL,NULL,0001RO0305,N,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0
15972,RESPHOTO,5,NULL,NULL,NULL,NULL,0001RO0305,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,RESPHOTO,5.71,NULL,NULL,NULL,NULL,0001RO0336,N,5.71,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,RESPHOTO,6,NULL,NULL,NULL,NULL,0001RO0336,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,RESPHOTO,16.4,NULL,NULL,NULL,NULL,0001RO0336,N,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0
14001,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO0339,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14002,RESPHOTO,5,NULL,NULL,NULL,NULL,0001RO0339,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
18646,RESPHOTO,11.21,NULL,NULL,NULL,NULL,0001RO0373,N,11.21,0,0,0,0,0,0,0,0,0,0,0,0,0
6436,RESPHOTO,4.73,NULL,NULL,NULL,NULL,0001RO0373,N,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0
11268,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO0373,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13118,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0001RO0374,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
13820,RESPHOTO,3.8,NULL,NULL,0,0,0001RO0385,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
12413,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO0385,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6762,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0001RO0385,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
7087,RESPHOTO,7.7,NULL,NULL,NULL,NULL,0001RO0385,N,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
14696,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0001RO0385,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
15103,NRESPHOTO,51.75,NULL,NULL,NULL,NULL,0001RO0540,N,51.75,0,0,0,0,0,0,0,0,0,0,0,0,0
20160,RESPHOTO,7.04,NULL,NULL,NULL,NULL,0001RO2142,N,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0
7152,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO2142,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11422,RESPHOTO,5,NULL,NULL,NULL,NULL,0001RO2142,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11235,RESPHOTO,4,NULL,NULL,NULL,NULL,0001RO2142,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,RESPHOTO,3.71,NULL,NULL,NULL,NULL,0001RO2142,N,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0
11323,NRESPHOTO,10.88,NULL,NULL,NULL,NULL,0001RO2143,N,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0
7063,RESPHOTO,10.234,NULL,NULL,NULL,NULL,0001RO2143,N,10.234,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,RESPHOTO,3,NULL,NULL,NULL,NULL,0001RO2144,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,CHP,260,NULL,NULL,0,0,0006RO0306,N,0,0,0,0,0,0,0,0,260,0,0,0,0,0
15925,NRESPHOTO,52.2,NULL,NULL,NULL,NULL,0006RO0331,N,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0
15974,NRESPHOTO,43.2,NULL,NULL,NULL,NULL,0006RO0384,N,43.2,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,NRESPHOTO,72,NULL,NULL,NULL,NULL,0006RO0384,N,72,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,CHP,325,3449.704,NULL,3000,2000,0006RO0384,N,325,0,0,0,0,0,0,0,325,0,0,0,0,0
1794,NRESPHOTO,50,NULL,NULL,NULL,NULL,0006RO0384,N,50,0,0,0,0,0,0,0,0,0,0,0,0,0
8131,RESPHOTO,7,NULL,NULL,NULL,NULL,0006RO0384,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
13510,RESPHOTO,5,NULL,NULL,NULL,NULL,0006RO0384,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11502,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO0435,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,RESPHOTO,4,NULL,NULL,NULL,NULL,0014RO0435,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,RESPHOTO,2.58,NULL,NULL,NULL,NULL,0014RO0435,N,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,RESPHOTO,3.75,NULL,NULL,NULL,NULL,0014RO0435,N,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0
6344,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO0435,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
14940,NRESPHOTO,100.8,NULL,NULL,NULL,NULL,0014RO0435,N,100.8,0,0,0,0,0,0,0,0,0,0,0,0,0
20404,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO0435,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
19292,RESPHOTO,6.6,NULL,NULL,NULL,NULL,0014RO0435,N,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0
19885,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO0435,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17792,RESPHOTO,3,NULL,NULL,NULL,NULL,0014RO0435,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,NRESPHOTO,50,NULL,NULL,NULL,NULL,0014RO0436,N,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,NRESPHOTO,25.2,NULL,NULL,NULL,NULL,0014RO0436,N,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,RESPHOTO,4,NULL,NULL,NULL,NULL,0014RO0437,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6215,RESPHOTO,7,NULL,NULL,NULL,NULL,0014RO0437,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6216,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO0437,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6213,RESPHOTO,6,NULL,NULL,NULL,NULL,0014RO0437,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6468,RESPHOTO,3,NULL,NULL,NULL,NULL,0014RO0437,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6168,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0014RO0437,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
7912,RESPHOTO,4,NULL,NULL,NULL,NULL,0014RO0437,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17999,RESPHOTO,6,NULL,NULL,NULL,NULL,0014RO0437,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
18804,RESPHOTO,7.2,NULL,NULL,NULL,NULL,0014RO0437,N,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0
19037,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0014RO0437,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
15030,RESPHOTO,3,NULL,NULL,NULL,NULL,0014RO0437,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14739,RESPHOTO,3,NULL,NULL,NULL,NULL,0014RO0437,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15825,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO0437,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
16782,RESPHOTO,2.4,NULL,NULL,NULL,NULL,0014RO0437,N,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0
17290,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO0437,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
15214,RESPHOTO,4.16,NULL,NULL,NULL,NULL,0014RO2112,N,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0
17212,RESPHOTO,3.6,NULL,NULL,NULL,NULL,0014RO2114,N,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0
11577,NRESPHOTO,7.6,NULL,NULL,NULL,NULL,0014RO2114,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,RESPHOTO,5,NULL,NULL,NULL,NULL,0014RO2114,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11563,RESPHOTO,3,NULL,NULL,NULL,NULL,0015RO2116,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
14011,RESPHOTO,8.4,NULL,NULL,0,0,0015RO2116,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
11485,NRESPHOTO,18,NULL,NULL,NULL,NULL,0015RO2117,N,18,0,0,0,0,0,0,0,0,0,0,0,0,0
11486,NRESPHOTO,6,NULL,NULL,NULL,NULL,0015RO2117,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
14092,NRESPHOTO,60,NULL,NULL,0,0,0016RO0498,N,60,0,0,0,0,0,0,0,0,0,0,0,0,0
19675,NRESPHOTO,33.3,NULL,NULL,NULL,NULL,0016RO0499,N,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,RESPHOTO,3.5,NULL,NULL,NULL,NULL,0016RO0499,N,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
10305,RESPHOTO,7,NULL,NULL,NULL,NULL,0017RO0360,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
12663,RESPHOTO,3,NULL,NULL,NULL,NULL,0017RO0360,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19108,RESPHOTO,3.245,NULL,NULL,NULL,NULL,0017RO0492,N,3.245,0,0,0,0,0,0,0,0,0,0,0,0,0
17723,RESPHOTO,2.065,NULL,NULL,NULL,NULL,0017RO2517,N,2.065,0,0,0,0,0,0,0,0,0,0,0,0,0
19495,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0017RO2517,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
13898,RESPHOTO,3,NULL,NULL,NULL,NULL,0017RO2517,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13899,RESPHOTO,3,NULL,NULL,NULL,NULL,0017RO2517,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
11580,RESPHOTO,3,NULL,NULL,NULL,NULL,0017RO2517,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6440,RESPHOTO,4,NULL,NULL,NULL,NULL,0017RO2517,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,NRESPHOTO,50,NULL,NULL,NULL,NULL,0017RO2517,N,50,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,RESPHOTO,1.1,NULL,NULL,NULL,NULL,0018RO0486,N,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
7578,RESPHOTO,3,NULL,NULL,0,0,0018RO0486,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,RESPHOTO,6,NULL,NULL,NULL,NULL,0019RO0496,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,NRESPHOTO,6,NULL,NULL,NULL,NULL,0019RO2209,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,RESPHOTO,3,NULL,NULL,NULL,NULL,0019RO2209,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10534,RESPHOTO,5,NULL,NULL,NULL,NULL,0022RO0425,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
11645,RESPHOTO,3,NULL,NULL,NULL,NULL,0022RO0425,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12722,RESPHOTO,5,NULL,NULL,NULL,NULL,0022RO0425,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
15604,RESPHOTO,5,NULL,NULL,NULL,NULL,0022RO0425,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6365,RESPHOTO,5,NULL,NULL,NULL,NULL,0022RO2547,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,NRESPHOTO,30,NULL,NULL,NULL,NULL,0023RO0614,N,30,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,RESPHOTO,7,NULL,NULL,NULL,NULL,0029RO0451,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
6979,RESPHOTO,6,NULL,NULL,NULL,NULL,0029RO0451,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,NRESPHOTO,4.8,NULL,NULL,NULL,NULL,0029RO0452,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
15496,RESPHOTO,7.04,NULL,NULL,NULL,NULL,0029RO2559,N,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0
16211,RESPHOTO,5.12,NULL,NULL,NULL,NULL,0029RO2560,N,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0
11406,NRESPHOTO,150,NULL,NULL,NULL,NULL,0029RO2560,N,150,0,0,0,0,0,0,0,0,0,0,0,0,0
12210,RESPHOTO,3,NULL,NULL,NULL,NULL,0033RO0291,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13535,RESPHOTO,5,NULL,NULL,NULL,NULL,0033RO0291,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,RESPHOTO,4,NULL,NULL,NULL,NULL,0033RO0291,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6358,NRESPHOTO,10,NULL,NULL,NULL,NULL,0033RO0291,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
6258,RESPHOTO,5,NULL,NULL,NULL,NULL,0033RO0291,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
6593,RESPHOTO,4,NULL,NULL,NULL,NULL,0033RO0291,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,RESPHOTO,3,NULL,NULL,NULL,NULL,0033RO0291,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,RESPHOTO,3.04,NULL,NULL,NULL,NULL,0033RO0291,N,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,RESPHOTO,4,NULL,NULL,NULL,NULL,0033RO0291,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,RESPHOTO,4,NULL,NULL,NULL,NULL,0033RO0291,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
15065,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0033RO0291,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
20702,RESPHOTO,5.76,NULL,NULL,NULL,NULL,0033RO0291,N,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0
18213,RESPHOTO,5.76,NULL,NULL,NULL,NULL,0033RO0291,N,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0
18237,RESPHOTO,10.8,NULL,NULL,NULL,NULL,0033RO0291,N,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0
19132,RESPHOTO,6,NULL,NULL,NULL,NULL,0033RO0291,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
18557,RESPHOTO,10.325,NULL,NULL,NULL,NULL,0033RO0291,N,10.325,0,0,0,0,0,0,0,0,0,0,0,0,0
18585,RESPHOTO,10.82,NULL,NULL,NULL,NULL,0033RO0291,N,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0
18285,RESPHOTO,5.76,NULL,NULL,NULL,NULL,0033RO0291,N,5.76,0,0,0,0,0,0,0,0,0,0,0,0,0
15640,RESPHOTO,4.8,NULL,NULL,NULL,NULL,0033RO0362,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,RESPHOTO,4,NULL,NULL,NULL,NULL,0033RO0362,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,RESPHOTO,11.65,NULL,NULL,NULL,NULL,0033RO0362,N,11.65,0,0,0,0,0,0,0,0,0,0,0,0,0
12458,RESPHOTO,3,NULL,NULL,NULL,NULL,0033RO0362,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12993,RESPHOTO,3,NULL,NULL,NULL,NULL,0033RO0363,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0033RO0363,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
11498,RESPHOTO,5.45,NULL,NULL,NULL,NULL,0033RO0363,N,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,RESPHOTO,1.25,NULL,NULL,NULL,NULL,0033RO0363,N,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,RESPHOTO,6,NULL,NULL,NULL,NULL,0033RO0363,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,RESPHOTO,4,NULL,NULL,NULL,NULL,0033RO0363,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
17781,RESPHOTO,7.25,NULL,NULL,NULL,NULL,0033RO0363,N,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0
11702,RESPHOTO,3,NULL,NULL,NULL,NULL,0033RO0378,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
13570,RESPHOTO,3,NULL,NULL,NULL,NULL,0033RO0378,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,NRESPHOTO,25.2,NULL,NULL,NULL,NULL,0033RO0588,N,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,RESPHOTO,6,NULL,NULL,NULL,NULL,0036RO0354,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10615,RESPHOTO,5,NULL,NULL,NULL,NULL,0036RO0404,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,RESPHOTO,4.3,NULL,NULL,NULL,NULL,0036RO0483,N,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0
19678,RESPHOTO,5.015,NULL,NULL,NULL,NULL,0036RO0483,N,5.015,0,0,0,0,0,0,0,0,0,0,0,0,0
12199,RESPHOTO,5,NULL,NULL,NULL,NULL,0036RO2533,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12338,RESPHOTO,3,NULL,NULL,NULL,NULL,0037RO0294,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15099,RESPHOTO,3,NULL,NULL,NULL,NULL,0037RO0294,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16638,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0037RO0359,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
19616,RESPHOTO,6,NULL,NULL,NULL,NULL,0037RO0359,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
20590,NRESPHOTO,40,NULL,NULL,NULL,NULL,0037RO0372,N,40,0,0,0,0,0,0,0,0,0,0,0,0,0
18821,NRESPHOTO,50,NULL,NULL,NULL,NULL,0038RO0308,N,50,0,0,0,0,0,0,0,0,0,0,0,0,0
3172,NRESPHOTO,80,NULL,NULL,NULL,NULL,0038RO0367,N,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,NRESPHOTO,4.6,NULL,NULL,NULL,NULL,0038RO0367,N,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,NRESPHOTO,15.84,NULL,NULL,NULL,NULL,0038RO0389,N,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0
13548,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0038RO0389,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
10461,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0038RO0389,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
10847,NRESPHOTO,80,NULL,NULL,5000,1,0038RO0591,N,80,0,0,0,0,0,0,0,0,0,0,0,0,0
11910,RESPHOTO,5,NULL,NULL,NULL,NULL,0039RO0266,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13569,RESPHOTO,5,NULL,NULL,NULL,NULL,0039RO0266,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
17537,RESPHOTO,10,NULL,NULL,NULL,NULL,0039RO0266,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
14943,RESPHOTO,6,NULL,NULL,NULL,NULL,0039RO0292,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
16513,NRESPHOTO,56.64,NULL,NULL,NULL,NULL,0039RO0293,N,56.64,0,0,0,0,0,0,0,0,0,0,0,0,0
16518,NRESPHOTO,20,NULL,NULL,NULL,NULL,0039RO0293,N,20,0,0,0,0,0,0,0,0,0,0,0,0,0
17302,RESPHOTO,4.48,NULL,NULL,NULL,NULL,0039RO0293,N,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0
20488,RESPHOTO,8.85,NULL,NULL,NULL,NULL,0039RO0293,N,8.85,0,0,0,0,0,0,0,0,0,0,0,0,0
12590,RESPHOTO,5,NULL,NULL,NULL,NULL,0039RO0293,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,RESPHOTO,1.72,NULL,NULL,NULL,NULL,0039RO0293,N,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0
6575,RESPHOTO,3.44,NULL,NULL,NULL,NULL,0040RO0376,N,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0
12657,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0040RO0376,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
13357,RESPHOTO,5,NULL,NULL,NULL,NULL,0040RO0376,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20140,RESPHOTO,10,NULL,NULL,NULL,NULL,0040RO0376,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
14553,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0040RO0386,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
11797,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0040RO0386,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,RESPHOTO,4,NULL,NULL,NULL,NULL,0040RO0386,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20328,RESPHOTO,5,NULL,NULL,NULL,NULL,0040RO0428,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20658,RESPHOTO,8.4,NULL,NULL,NULL,NULL,0040RO0428,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
17856,RESPHOTO,4.8,NULL,NULL,NULL,NULL,0040RO0428,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
17877,RESPHOTO,6,NULL,NULL,NULL,NULL,0040RO0428,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
19123,RESPHOTO,4.8,NULL,NULL,NULL,NULL,0040RO0428,N,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
14863,NRESPHOTO,60,NULL,NULL,NULL,NULL,0040RO0429,N,60,0,0,0,0,0,0,0,0,0,0,0,0,0
859,RESPHOTO,1.8,NULL,NULL,NULL,NULL,0040RO0429,N,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,RESPHOTO,5.3,NULL,NULL,NULL,NULL,0040RO0429,N,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,CHP,325,NULL,NULL,0,0,0040RO2135,N,325,0,0,0,0,0,0,0,325,0,0,0,0,0
10940,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0040RO2223,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
11228,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0040RO2223,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
13485,RESPHOTO,9.315,NULL,NULL,NULL,NULL,0041RO0430,N,9.315,0,0,0,0,0,0,0,0,0,0,0,0,0
12563,RESPHOTO,6,NULL,NULL,NULL,NULL,0041RO0430,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12764,RESPHOTO,6,NULL,NULL,NULL,NULL,0041RO0430,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12852,RESPHOTO,6,NULL,NULL,NULL,NULL,0041RO0430,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12860,RESPHOTO,5.232,NULL,NULL,NULL,NULL,0041RO0430,N,5.232,0,0,0,0,0,0,0,0,0,0,0,0,0
5901,RESPHOTO,13.4,NULL,NULL,NULL,NULL,0041RO0430,N,13.4,0,0,0,0,0,0,0,0,0,0,0,0,0
6654,RESPHOTO,2,NULL,NULL,NULL,NULL,0041RO0430,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0
10562,RESPHOTO,7,NULL,NULL,NULL,NULL,0041RO0430,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3307,RESPHOTO,5,NULL,NULL,NULL,NULL,0041RO0430,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,RESPHOTO,4,NULL,NULL,NULL,NULL,0041RO0430,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14709,RESPHOTO,4.48,NULL,NULL,NULL,NULL,0041RO0430,N,4.48,0,0,0,0,0,0,0,0,0,0,0,0,0
15315,RESPHOTO,5.67,NULL,NULL,NULL,NULL,0041RO0430,N,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0
15758,RESPHOTO,6.3,NULL,NULL,NULL,NULL,0041RO0430,N,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0
16175,RESPHOTO,3.8,NULL,NULL,NULL,NULL,0041RO0430,N,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
19181,RESPHOTO,7,NULL,NULL,NULL,NULL,0041RO0430,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
